Probe ID,Gene ID,Gene Symbol,bmdl,bmd,bmdu,Unadjusted P-Value,Adjusted P-Value,Max Fold Change,Max Fold Change Unsigned,FC Dose Level 1,FC Dose Level 2,FC Dose Level 3,FC Dose Level 4,FC Dose Level 5,FC Dose Level 6,FC Dose Level 7
SGK2_10628,10110,sgk2,4.116581976,4.986995133,6.387370474,3.90026E-06,5.86878E-05,3.065204,3.065204,1.0883386,-1.1537291,-1.377862,1.3825256,1.3861572,2.3841345,3.065204
SLC27A2_6426,11001,slc27a2,18.23350427,28.04099908,71.84454068,0.000882018,0.005582614,1.9832387,1.9832387,-1.0314385,1.1415159,1.0126845,1.3935056,1.6999946,1.9832387,1.32204
SLC2A2_6439,6514,slc2a2,11.03453187,12.52541459,13.86567303,9.33287E-08,2.56654E-06,-5.225122,5.225122,1.1360458,1.0167365,1.0730633,-1.0323095,-1.187227,-1.4527639,-5.225122
SLCO2B1_6541,11309,slco2b1,19.00782009,23.26201608,31.00587327,0.001948752,0.010082626,-1.811727,1.811727,1.0322603,-1.04742,-1.2675519,-1.3417237,-1.0953736,-1.380751,-1.811727
SMAP1_6570,60682,smap1;b3gat2,12.22202202,15.62132117,23.35691417,0.006872929,0.027682633,2.017329,2.017329,1.3321371,1.3587992,1.1300472,1.1917261,1.3552935,1.2554276,2.017329
SNCA_6612,6622,snca,5.931999018,7.435761748,10.69748556,0.000107766,0.000971109,-3.0572977,3.0572977,-1.8552302,-1.0933856,-2.466572,-1.6127515,-1.2551417,-3.0572977,-2.9709146
SNHG8_6618,100093630,snhg8,18.62198302,20.87817064,24.55201991,0.000240963,0.001874812,2.1429439,2.1429439,1.1547455,1.0525013,1.0716279,1.0028174,1.079913,1.1754851,2.1429439
SNRPA_6627,6626,snrpa,12.25121354,16.10200864,24.6191552,0.00651217,0.0267631,1.5636504,1.5636504,1.3797442,1.089638,-1.1600329,1.1237103,-1.0258563,1.5360768,1.5636504
SOX4_6686,6659,sox4,14.47197161,25.43779561,115.8330983,0.013758679,0.048443915,1.9985198,1.9985198,1.7328149,1.9985198,1.371468,1.4232223,-1.1515607,1.936595,1.4137981
SQSTM1_6740,8878,sqstm1,8.553852847,9.544320447,10.85297243,2.57043E-07,6.02918E-06,3.7011726,3.7011726,-1.0753127,1.0580156,1.0584149,1.0891829,-1.018155,2.1266603,3.7011726
SRM_19860,6723,srm,6.905202678,8.473840909,11.46198505,0.000113452,0.001005312,2.9814813,2.9814813,1.1862091,1.4383631,1.6359215,-1.5044466,1.2732208,1.7355512,2.9814813
SRP72_28388,6731,srp72,13.38716554,16.19890783,21.0318384,0.002327252,0.01156376,1.786197,1.786197,-1.2043993,-1.0159793,1.0553354,-1.0725381,-1.06395,1.3406827,1.786197
SULT1B1_13188,27284,sult1b1,12.28856485,14.39188701,17.83935565,0.004093726,0.018549696,-2.2573411,2.2573411,1.0709721,-1.2406237,-1.1432191,-1.1396497,1.1020412,-1.3333665,-2.2573411
SULT1B1_6880,27284,sult1b1,18.66837559,19.816751,21.83711782,0.007530892,0.029585649,-1.8910763,1.8910763,-1.1521074,-1.0885249,1.062585,-1.0648267,1.146717,1.0280961,-1.8910763
SUPV3L1_6897,6832,supv3l1,9.747364491,11.28811197,13.66551078,0.000262244,0.002020671,2.6515474,2.6515474,1.0019556,1.1671762,1.0416353,1.1016684,1.118211,1.3333881,2.6515474
SYNE2_6916,23224,syne2,8.394176896,10.08182308,12.86272511,0.001223609,0.007228355,-2.140124,2.140124,1.0369078,1.0086415,-1.4118606,-1.2892153,-1.2412193,-1.6846964,-2.140124
TALDO1_6942,6888,taldo1,19.7401892,21.56921823,24.90063004,0.001918085,0.010030642,1.743573,1.743573,1.0075363,1.0955054,-1.0742549,-1.0158356,-1.0794578,1.0345365,1.743573
TCEAL9_11904,51186,tceal9,24.62657019,33.62083418,57.73368622,0.001277257,0.007489795,1.5281684,1.5281684,1.2650871,1.232636,1.3296025,1.0869935,1.1406914,1.5281684,1.3937327
TES_7031,26136,tes,8.81460038,10.09290926,11.85375229,1.09816E-05,0.000137167,2.5608804,2.5608804,1.0795383,1.0536997,-1.0414879,-1.2591015,1.0341423,1.469846,2.5608804
TIMP1_13877,7076,timp1,16.72728106,25.24682516,46.05520421,0.009281926,0.035249219,-2.2737925,2.2737925,-1.0993248,1.1374961,-1.0300035,-1.1604577,-1.50268,-2.2737925,-1.5555137
TMEM97_7217,27346,tmem97,11.5719847,13.17297419,15.08369928,3.73854E-08,1.28668E-06,-2.3594038,2.3594038,1.0803715,-1.0612601,-1.1012543,-1.0969489,1.0366272,-2.0083358,-2.3594038
TNFRSF1B_14069,7133,tnfrsf1b,11.32930859,19.69105924,96.28715085,0.000836221,0.005350559,-3.6056194,3.6056194,-1.1375446,-1.5158226,-3.6056194,-1.4637666,1.1413989,-1.0771503,1.1926711
TNFRSF21_7250,27242,tnfrsf21,4.549054725,5.304054821,6.300887447,1.23237E-06,2.20858E-05,4.498961,4.498961,1.1741394,-1.2622908,1.0592504,-1.1279042,1.4237093,3.009674,4.498961
TOMM20_11983,9804,tomm20,14.39247211,18.96874476,29.49531549,0.006836851,0.02760703,1.7060528,1.7060528,-1.0207933,-1.2690518,1.1794711,1.4023745,1.228556,1.354265,1.7060528
TRIB3_7337,57761,trib3,14.67232699,16.56366458,19.78196269,0.001214734,0.007228355,2.8062446,2.8062446,1.2033931,-1.091073,-1.0991213,-1.1178418,-1.0719771,1.1850989,2.8062446
TRIM22_21719,10346,trim22,19.76253094,23.70111371,30.43078416,0.000667644,0.004356344,-1.6016773,1.6016773,1.0909656,-1.2143813,-1.0953943,-1.1080505,-1.1420668,-1.4296247,-1.6016773
TSC22D3_7366,1831,tsc22d3,4.371461328,5.543652709,8.264641106,0.000383299,0.002726319,-2.225589,2.225589,-1.0403423,-1.5663427,-1.3674653,-1.6582505,-1.4442415,-2.197339,-2.225589
TSKU_7371,25987,tsku,9.887000571,11.50773033,13.37684379,2.43318E-10,2.2829E-08,2.2290504,2.2290504,-1.1566362,-1.4089676,-1.1607201,-1.0346507,1.125368,1.8844002,2.2290504
CDK4_1203,1019,tspan31;cdk4,10.77331198,13.15179306,16.39401165,2.68703E-08,9.967E-07,1.9741801,1.9741801,1.0371487,-1.002533,-1.015371,1.0389417,1.1943957,1.7237221,1.9741801
TST_17424,7263,tst,23.88506329,25.86174685,28.61574203,1.20574E-07,3.20526E-06,-1.6658951,1.6658951,1.0541933,-1.0890986,1.0116273,1.0936668,1.1928027,-1.1355263,-1.6658951
TTR_7397,7276,ttr,11.40655249,12.08957694,12.88984849,5.27356E-14,2.92773E-11,-5.805899,5.805899,-1.002364,-1.0714606,-1.090027,-1.1375209,-1.4150009,-2.781017,-5.805899
TUBA1B_7399,10376,tuba1b,16.12252926,21.28846977,39.11020092,0.003658808,0.017265679,1.6599257,1.6599257,-1.3497369,-1.2151272,-1.30898,-1.4750593,1.3817416,-1.0702183,1.6599257
TXNDC9_7433,10190,txndc9,31.14128035,51.18653122,186.9039173,0.005934897,0.024976679,-1.5289308,1.5289308,1.1107378,-1.5289308,-1.334201,-1.01834,-1.2253921,-1.0263585,1.1716788
TXNRD1_7440,7296,txnrd1,5.58685517,6.17293106,6.921012463,1.22404E-08,5.27662E-07,6.1515756,6.1515756,-1.0721401,1.0139588,1.142555,1.0948097,-1.0034536,2.628349,6.1515756
UFM1_7522,51569,ufm1,22.34852727,26.26886426,34.75182676,0.00377489,0.017553791,1.5427935,1.5427935,-1.0851096,1.1074072,1.0432761,-1.1500475,1.1366922,1.0217283,1.5427935
UGT1A10_28864,54577,ugt1a7;ugt1a8;ugt1a10;ugt1a3;ugt1a6;ugt1a5;ugt1a4;ugt1a9;ugt1a1,27.60428853,32.90425055,42.07274383,0.00015535,0.001304122,1.506302,1.506302,-1.20673,-1.1627198,-1.1550355,-1.0636754,-1.0344667,1.4240174,1.506302
UGT2B7_21389,7364,ugt2b7,18.442183,20.40123214,22.91202462,8.65646E-08,2.42229E-06,-2.4198644,2.4198644,-1.1427174,-1.1558651,-1.1100328,-1.2169621,-1.3108677,-1.5664835,-2.4198644
UGT2B7_7548,7364,ugt2b7,2.925468438,4.255855139,6.030746617,1.0081E-08,4.46644E-07,-4.3057885,4.3057885,-1.1468394,-1.2797827,-1.3150554,-1.2453903,-1.1669394,-4.3057885,-4.3047695
USP18_7584,11274,usp18,10.30035289,12.31837252,15.45565542,0.000110986,0.000988952,-1.787764,1.787764,-1.0424957,1.0490586,1.3610691,-1.204171,-1.0584657,-1.6582488,-1.787764
USP22_7587,23326,usp22,25.97597347,35.06815431,61.34056198,0.000212987,0.001671848,1.5804638,1.5804638,1.0829842,1.1474544,1.1136643,-1.1904325,1.0321423,1.5804638,1.2761155
VTN_14427,7448,vtn,20.73833681,21.46255097,23.44310354,0.000268712,0.002050696,-1.6025065,1.6025065,1.079746,1.2297155,1.3648306,1.1798836,1.0868741,1.3524967,-1.6025065
WDR43_7707,23160,wdr43,17.93341749,21.1572882,26.38528608,0.000106463,0.000964824,1.6794531,1.6794531,1.1005673,-1.0187643,-1.2578636,1.0560291,-1.0107316,1.3163773,1.6794531
XPNPEP1_7775,7511,xpnpep1,15.50360669,19.18604352,26.35031961,8.80109E-05,0.000830635,1.5125036,1.5125036,-1.2984432,1.265111,-1.1436431,-1.2896304,-1.1355258,1.1567582,1.5125036
YME1L1_7799,10730,yme1l1,24.42641943,40.66697276,206.3850297,0.013480251,0.047674059,-1.846992,1.846992,-1.2076992,-1.846992,-1.0914553,-1.1504905,-1.323226,-1.4793665,1.271431
ZBTB41_11607,360023,zbtb41,19.37255428,28.07078797,83.39337602,0.003867258,0.017827391,-1.7550011,1.7550011,1.1596216,-1.2899907,-1.7550011,-1.3625089,-1.3933471,-1.133393,1.3850937
ZDHHC16_23488,84287,zdhhc16,7.67744601,10.67227022,20.02073548,0.00836269,0.032296587,-1.8091002,1.8091002,-1.792217,-1.8091002,1.3696496,-1.0584657,-1.0203608,1.5661688,1.7067652
ARF4_391,,arf4,13.19437609,14.74181097,16.83839673,5.6831E-07,1.10543E-05,2.3267329,2.3267329,1.0995893,1.0941802,-1.0182545,-1.1280179,1.0988053,1.4198084,2.3267329
ATF4_500,,atf4,25.91305283,30.96668934,39.91619601,0.000457133,0.003178249,1.5370001,1.5370001,1.0537474,-1.1918837,-1.1405997,-1.1453787,-1.1325195,1.1362486,1.5370001
C1QBP_10605,,c1qbp,18.08028277,21.06702668,25.53992466,4.05675E-07,8.74395E-06,1.7007155,1.7007155,1.0430499,-1.0107169,1.1252869,-1.0127735,1.0396844,1.7007155,1.6104584
CCT5_23696,,cct5,21.39496684,24.0557062,27.94806529,3.46759E-07,7.68167E-06,1.66444,1.66444,1.003058,-1.2113519,1.0231091,-1.0908891,-1.0680819,1.3924172,1.66444
CCT6A_22369,,cct6a,27.8279746,31.78507589,37.48450723,1.97711E-05,0.000218993,1.5471754,1.5471754,1.0491685,-1.0570892,-1.0497679,-1.0849073,1.0084192,1.2161932,1.5471754
CDK7_1216,,cdk7,19.76009835,23.6865591,31.93768588,0.005813502,0.024624264,1.5902408,1.5902408,1.1752194,-1.029835,-1.079405,-1.1448988,-1.0016394,1.0742794,1.5902408
CES2_13386,,ces2,17.00805822,27.14070622,79.43596826,0.006754262,0.027427255,2.3612044,2.3612044,1.0995079,1.0775399,1.234867,1.0028634,1.3246411,2.3612044,1.2072283
CHP1_1319,,chp1,18.49333867,22.58480176,29.64155677,0.00028952,0.002178226,1.5835027,1.5835027,1.0168813,1.1485957,1.1511368,-1.107424,1.1373442,1.4831892,1.5835027
COA6_1437,,coa6,18.80258249,22.93805074,32.47053433,0.002738172,0.013355917,1.645011,1.645011,1.0308311,1.1468731,1.2563093,-1.1701455,1.1751356,1.1023173,1.645011
CYP3A4_20661,,cyp3a4,1.099194872,1.376541965,1.750930756,8.38218E-14,3.3424E-11,4.5955157,4.5955157,1.0229596,-1.2293099,-1.2167352,1.96447,2.6544762,4.5955157,4.36926
CYP4A11_15140,,cyp4a11,16.39776148,17.78373435,18.50731622,4.36975E-05,0.000458536,-3.6071625,3.6071625,1.028372,1.1130682,1.1237036,1.5295231,1.3550292,1.1548913,-3.6071625
CYP4A22_22794,,cyp4a22,16.47050762,17.81700596,18.5685395,4.97627E-05,0.000512075,-3.0602558,3.0602558,-1.0308175,1.173379,1.2373797,1.6048621,1.4530847,1.1931458,-3.0602558
CYP51A1_1742,,cyp51a1,6.345325798,8.580532947,11.83244273,3.73989E-09,1.98838E-07,-2.6305575,2.6305575,1.0694121,-1.1204873,-1.2109675,-1.2325965,-1.1528227,-2.5533667,-2.6305575
DPYS_16757,,dpys,7.744371069,8.348010116,9.059223643,1.16956E-10,1.43496E-08,-5.5667257,5.5667257,1.0514735,-1.0921396,-1.0553765,-1.126127,-1.2106451,-2.2659674,-5.5667257
EEF1B2_14833,,eef1b2,16.24023844,17.91225967,20.078819,3.53368E-08,1.25249E-06,2.385648,2.385648,1.1070248,1.0953244,1.131347,1.1329485,1.1542265,1.4824551,2.385648
EIF4B_2106,,eif4b,21.85556351,26.46598356,34.45934941,0.000115525,0.001017113,1.6236038,1.6236038,1.1367369,1.142191,1.2244407,1.1870488,1.2232409,1.5118304,1.6236038
EXOSC8_21683,,exosc8,11.64628086,13.9694252,17.69442936,0.000547007,0.003696933,2.1966383,2.1966383,1.081415,1.2628274,1.0536329,1.265556,1.1286788,1.3916093,2.1966383
FAM96B_26073,,fam96b,16.28799069,18.8221837,22.46256327,1.65779E-06,2.87411E-05,1.9090875,1.9090875,-1.0122601,1.0956792,1.208467,1.1746805,1.130423,1.6409562,1.9090875
GUCY1B3_11762,,gucy1b3,8.467908227,11.19642124,17.60277826,0.006778632,0.027441418,1.9690015,1.9690015,1.1489575,1.4486332,1.5260344,1.2000793,-1.0742443,1.626801,1.9690015
HDAC6_2901,,hdac6,23.5365444,28.18648979,36.12546551,0.001653681,0.008941086,-1.5710816,1.5710816,1.1167886,-1.0730923,1.0321873,-1.2133257,-1.0700471,-1.1256403,-1.5710816
HIST1H1C_2950,,hist1h1c,20.79002458,23.754689,28.0499155,1.52924E-05,0.000179348,-1.6754014,1.6754014,1.0287324,1.1425278,1.1927215,1.1312827,1.1003113,-1.3013067,-1.6754014
HIST1H2BD_18171,,hist1h2bd,15.11534183,17.54620144,21.15333808,0.000403653,0.002848792,-1.997417,1.997417,-1.0902151,1.0076202,-1.1989181,-1.1617534,-1.1589928,-1.5194719,-1.997417
HSPA8_3142,,hspa8,25.69465558,30.33010577,37.75718016,9.31734E-05,0.000864021,1.5876511,1.5876511,1.0578372,-1.0210754,-1.0377269,-1.182025,1.1408961,1.1840246,1.5876511
HSPD1_3152,,hspd1,14.33277966,15.84688911,17.76174982,3.18062E-10,2.81838E-08,2.4804342,2.4804342,1.0769283,1.2124445,1.3047159,1.2479079,1.2300025,1.7616577,2.4804342
IDI1_12170,,idi1,3.489111776,4.802804687,6.470328422,1.81185E-11,3.61238E-09,-3.9400587,3.9400587,1.0254701,-1.1396796,-1.3690884,-1.310392,-1.2140414,-3.9400587,-3.930813
IFITM2_11682,,ifitm2,24.97798349,27.82986478,31.68335575,4.16676E-08,1.35632E-06,-1.7016951,1.7016951,1.0988089,1.0723165,1.1774769,1.1258985,1.0348895,-1.4524978,-1.7016951
IFITM3_17816,,ifitm3,27.19363302,30.59600925,35.32203054,2.10506E-06,3.57188E-05,-1.7367586,1.7367586,1.0958089,1.0644519,1.1775461,1.1388255,1.0142158,-1.378503,-1.7367586
KRT18_19582,,krt18,15.82630141,18.91995024,23.33192683,3.24832E-07,7.29727E-06,2.263713,2.263713,1.1982526,1.2059342,1.6161875,1.1276414,1.3019916,1.9843396,2.263713
MBD4_4052,,mbd4,13.57445741,16.46053409,21.23616983,0.001389399,0.007923017,1.7468592,1.7468592,1.1806619,-1.0219566,-1.1221766,1.0285645,1.153181,1.4463673,1.7468592
MRPL36_20712,,mrpl36,22.41668426,26.75751876,33.94303672,0.000481441,0.003295702,1.5979812,1.5979812,1.0391616,-1.1622219,1.09004,1.0517362,1.1465088,1.2243711,1.5979812
MRPS16_4290,,mrps16,15.67248986,19.26609038,25.48814159,0.003848296,0.017791398,1.7611372,1.7611372,1.0502648,1.1884334,1.0586764,1.20687,1.1186546,1.3747392,1.7611372
MVP_4379,,mvp,22.82778194,36.4371187,108.7935978,0.011527864,0.041599419,1.6577824,1.6577824,-1.0236002,1.3479065,1.1602564,-1.2170602,1.1280421,1.6577824,1.1819671
NAMPT_10869,,nampt,79.19032033,211.0551225,1996.028547,5.63243E-06,8.02118E-05,-1.6856505,1.6856505,1.0855315,-1.0566226,-1.0846571,-1.2664723,-1.3065214,-1.6856505,1.0920457
NAMPT_28431,,nampt,65.3332238,175.2852315,1864.949052,0.000838646,0.005350559,-1.6996276,1.6996276,1.0286026,-1.1012733,-1.1094269,-1.2600849,-1.2400655,-1.6996276,1.1065887
NME2_28197,,nme2,13.91482532,16.83120437,21.51011279,0.000461812,0.003178249,1.8415352,1.8415352,1.1180646,1.0124388,1.3078387,1.0855272,1.1170647,1.5704545,1.8415352
NOP56_4635,,nop56,18.18303207,21.3311223,26.25702035,0.00027272,0.002071373,1.8323781,1.8323781,1.1869633,1.0307902,-1.0687422,-1.0446874,1.0799102,1.2768657,1.8323781
NR1I3_16711,,nr1i3,3.066858083,3.995327603,4.777774158,4.25806E-07,8.93632E-06,-14.445176,14.445176,-1.0571176,-1.4719121,-1.3837444,-1.2729052,-1.9729694,-4.795558,-14.445176
PEBP1_17926,,pebp1,32.7421931,38.77156886,49.25449757,0.004085192,0.018549696,-1.6019897,1.6019897,-1.0453975,-1.1643581,-1.0809686,1.0013375,1.0507002,-1.1091702,-1.6019897
PFN1_5086,,pfn1,36.10010745,41.14451297,48.13479356,1.25722E-05,0.000151914,1.5213423,1.5213423,-1.029395,1.0170746,1.0456035,-1.0037253,1.0614537,1.1920948,1.5213423
RAN_5725,,ran,21.21471338,23.95794591,27.80582528,4.54918E-06,6.71847E-05,1.7833619,1.7833619,1.0465764,-1.0212853,-1.0195154,-1.1205118,1.0831789,1.2789919,1.7833619
RPL13AP5_28183,,rpl13ap5,6.16364598,8.186104631,13.06123776,0.004709202,0.020522342,2.1477344,2.1477344,1.0592303,1.0756056,-1.0082783,1.0827175,-1.3860958,2.1477344,1.933957
RPL15_14976,,rpl15,23.62772324,26.66083473,30.90317225,6.13861E-06,8.51398E-05,1.7506688,1.7506688,1.0481175,1.0527037,1.0440729,1.0857682,1.0798246,1.3742931,1.7506688
RPL17_5919,,rpl17,20.49368725,25.07215083,33.31625774,0.001432733,0.00806718,1.6516832,1.6516832,1.1204718,1.0035242,1.1606073,1.2772912,1.0355662,1.2742981,1.6516832
RPL19_5921,,rpl19,25.99180546,28.62089693,32.1266362,1.082E-09,7.50344E-08,1.8110636,1.8110636,-1.0164139,1.1166992,1.1413954,1.1281246,1.1426245,1.3742685,1.8110636
RPL26_5927,,rpl26,19.63477105,22.27633457,26.03243653,3.5735E-07,7.80786E-06,1.9774544,1.9774544,1.0127004,1.2727592,1.2196971,1.1500741,1.2348409,1.4602642,1.9774544
RPL28_12205,,rpl28,25.23825217,28.66579766,33.54233768,1.54165E-05,0.000179484,1.7386918,1.7386918,-1.066555,1.0425763,1.0227987,1.0762415,-1.0127748,1.2403368,1.7386918
RPL29_12206,,rpl29,24.15810804,27.49512429,32.29069199,1.762E-05,0.000197915,1.7352071,1.7352071,1.019169,1.0982825,1.0342971,1.1421283,1.064129,1.2840867,1.7352071
RPL3_5932,,rpl3,33.1155383,38.91662955,47.62451633,1.06247E-05,0.000134496,1.6136969,1.6136969,1.058231,1.1045877,1.1977164,1.1396667,1.1751068,1.29056,1.6136969
RPL32_27803,,rpl32,22.75245894,26.44875285,32.15569706,0.000179502,0.001453332,1.7190522,1.7190522,-1.0749823,1.0095236,1.0727292,1.0641431,1.1042299,1.2193093,1.7190522
RPL35_21373,,rpl35,18.84154438,20.66768923,23.26723007,1.76014E-09,1.07978E-07,2.0004416,2.0004416,1.0573394,1.0096959,1.1528623,1.1498317,1.0800331,1.5816218,2.0004416
RPL4_5948,,rpl4,25.62782497,28.80096363,33.09561372,8.2295E-07,1.56263E-05,1.7989875,1.7989875,-1.0046266,1.1017203,1.1507517,1.1386509,1.0603184,1.4534161,1.7989875
RPL8_5955,,rpl8,21.38911377,23.91910911,27.57437925,7.66357E-08,2.18275E-06,1.837701,1.837701,1.0780486,-1.0064979,1.1427755,1.1834878,1.109223,1.4821249,1.837701
RPLP0_20556,,rplp0,19.30421691,21.44285048,24.34931412,3.13801E-07,7.15019E-06,2.0032814,2.0032814,1.0451114,1.1514761,1.0786844,1.0914301,1.076635,1.4092507,2.0032814
RPLP0_5959,,rplp0,19.56212179,22.60801363,27.1777326,0.000116059,0.001017113,1.8765552,1.8765552,-1.0413035,1.0555042,-1.0297502,1.0329436,1.1044285,1.2592388,1.8765552
RPS13_5977,,rps13,22.63806306,25.47128197,30.18084356,0.001032463,0.006285412,1.6928842,1.6928842,1.0262866,-1.0133111,1.0634236,1.0527866,1.0653614,1.0779959,1.6928842
RPS18_5982,,rps18,20.58908855,23.64264411,28.08629158,3.22974E-05,0.00034807,1.8682365,1.8682365,-1.044572,1.0696511,1.1574217,1.1177443,1.1129961,1.3805848,1.8682365
RPS25_5991,,rps25,27.12136425,31.89170877,39.52814054,9.60694E-05,0.000885726,1.6342683,1.6342683,-1.0220984,1.1405907,1.2132375,1.0369067,1.0894781,1.2538788,1.6342683
RPS3_25124,,rps3,19.98194163,23.84397194,29.9786514,0.000192465,0.001534906,1.7468009,1.7468009,1.0004965,-1.036201,1.1911646,1.1522285,1.1954447,1.4535602,1.7468009
RPS6_6014,,rps6,20.05771151,22.81416685,26.93864713,9.10899E-07,1.6894E-05,2.0833492,2.0833492,1.1225046,1.1889706,1.3024806,1.2144073,1.2162584,1.4878399,2.0833492
SAT1_17598,,sat1,40.28577539,80.04164761,555.4667801,5.59469E-05,0.000563721,-1.6776223,1.6776223,-1.1112589,-1.0200506,-1.1528531,-1.1993239,-1.0169072,-1.6776223,1.2188702
SAT1_6103,,sat1,60.43726907,143.1473465,1242.390941,5.61954E-05,0.000563721,-1.6179373,1.6179373,-1.1156147,-1.0991104,-1.3232828,-1.2964624,-1.0878049,-1.6179373,1.1187407
SLC10A1_19648,,slc10a1,4.247550474,5.245533451,6.730115126,5.18367E-10,3.93712E-08,-19.558765,19.558765,1.0368334,1.1107258,-1.012396,-1.2255269,-1.2141618,-2.97651,-19.558765
SLC22A1_19293,,slc22a1,3.262173972,3.566045745,3.935607198,6.50073E-11,8.64056E-09,-11.625223,11.625223,1.0167173,-1.005193,1.0671225,-1.2792917,-1.7002267,-5.100231,-11.625223
SLC22A7_18103,,slc22a7,10.83843715,11.86709906,13.11705853,4.58961E-08,1.3813E-06,-3.4221191,3.4221191,-1.0114347,1.0146276,1.0136763,-1.055567,-1.3000264,-1.4886938,-3.4221191
SLC25A6_14758,,2lc25a6,13.70751052,15.38721364,17.73032917,2.85352E-06,4.55136E-05,2.1115751,2.1115751,1.1345043,1.171881,1.0682368,1.023562,1.0646728,1.3392181,2.1115751
SLC47A1_28371,,slc47a1,10.40783241,13.22176034,18.50963406,0.001017266,0.006240538,-1.8714892,1.8714892,1.0474516,-1.1172712,-1.435522,-1.300789,-1.1151218,-1.8714892,-1.727692
TAF9_6939,,taf9,15.58631996,19.85371131,30.41867403,0.012085816,0.043514393,1.5743341,1.5743341,-1.0940081,-1.1299942,-1.3239259,-1.1063828,-1.3201885,1.1358165,1.5743341
UBA52_7459,,uba52,27.02528946,32.01337044,39.93696564,0.000160258,0.001326747,1.6713463,1.6713463,1.0033047,1.184611,1.1574485,1.1297522,1.160833,1.2799908,1.6713463
VDAC2_28051,,vdac2,14.60980244,16.21429116,18.69093772,0.000211872,0.001671848,2.2043164,2.2043164,-1.1644528,1.1401011,1.0025575,1.1445276,-1.0412123,1.1372942,2.2043164
VDAC2_28052,,vdac2,16.12372817,17.33153868,18.42362756,4.30649E-05,0.000457924,2.4221473,2.4221473,1.0278307,1.0797895,1.215312,1.1185855,1.0850042,1.1240888,2.4221473
CYP2A6_28673,,cyp2a6,6.139462656,6.633436249,7.212878736,2.68896E-13,8.57778E-11,-8.307323,8.307323,-1.0579973,-1.505032,-1.4937952,-1.534666,-2.118941,-3.4267323,-8.307323
EIF4EBP1_28851,,eif4ebp1,10.27922235,11.29284927,12.56002227,6.04966E-09,2.88874E-07,2.6460137,2.6460137,1.06244,1.0380092,1.1677037,1.1330994,1.0856661,1.6664221,2.6460137
RABGGTB_28610,,rabggtb,21.79867574,25.69825887,31.93989431,0.000160541,0.001326747,1.5322342,1.5322342,1.0614024,-1.1235164,1.0255847,-1.1621605,1.0623881,1.3134507,1.5322342
CYP3A4_28338,,cyp3a4,0.98597017,1.251492847,1.616674825,5.50671E-14,2.92773E-11,4.2104506,4.2104506,1.1892928,-1.1523015,-1.0079514,1.9606494,2.521361,4.2104506,3.968254
CYP2A6_1709,,cyp2a6,4.897389947,5.372969778,6.009113773,1.30005E-08,5.35469E-07,-8.143317,8.143317,-1.1228482,-1.5064777,-1.4104036,-1.5038669,-1.8542328,-2.636987,-8.143317
